"floor","room","axis","ordinat","timestamp"
"Level 2","213",356.26926536409354,260.3680461866672,19/05/21 13:33:53
"Level 2","213",356.1169375485894,260.35485789535954,19/05/21 13:33:54
"Level 2","213",355.864613868408,260.3330121268304,19/05/21 13:33:54
"Level 2","213",355.5841235431718,260.3087277365767,19/05/21 13:33:54
"Level 2","213",355.5841235431718,260.3087277365767,19/05/21 13:33:54
"Level 2","213",355.0960659554405,260.26647251470143,19/05/21 13:33:54
"Level 2","213",354.8014915245465,260.24096874578333,19/05/21 13:33:54
"Level 2","213",354.59182102356056,260.22281581923824,19/05/21 13:33:54
"Level 2","213",354.59182102356056,260.22281581923824,19/05/21 13:33:54
"Level 2","213",354.3105585561649,260.19846457818846,19/05/21 13:33:54
"Level 2","213",353.7230551832443,260.1475995040675,19/05/21 13:33:54
"Level 2","213",353.50007349948623,260.128294117248,19/05/21 13:33:55
"Level 2","213",353.50007349948623,260.128294117248,19/05/21 13:33:55
"Level 2","213",353.0070481739988,260.08560879682204,19/05/21 13:33:55
"Level 2","213",352.7269293945436,260.06135657438995,19/05/21 13:33:55
"Level 2","213",352.7269293945436,260.06135657438995,19/05/21 13:33:55
"Level 2","213",352.26959589345716,260.0217613933187,19/05/21 13:33:55
"Level 2","213",352.014104512001,259.99964137043196,19/05/21 13:33:55
"Level 2","213",352.014104512001,259.99964137043196,19/05/21 13:33:55
"Level 2","213",351.5404727816704,259.9586351155239,19/05/21 13:33:55
"Level 2","213",351.5404727816704,259.9586351155239,19/05/21 13:33:55
"Level 2","213",351.3052141214353,259.93639331191844,19/05/21 13:33:56
"Level 2","213",351.3052141214353,259.93639331191844,19/05/21 13:33:56
"Level 2","213",350.8571774149949,259.89403506494574,19/05/21 13:33:56
"Level 2","213",350.8571774149949,259.89403506494574,19/05/21 13:33:56
"Level 2","213",350.3998999545439,259.8508031794185,19/05/21 13:33:56
"Level 2","213",350.1905043024169,259.8310065140554,19/05/21 13:33:56
"Level 2","213",350.1905043024169,259.8310065140554,19/05/21 13:33:56
"Level 2","213",350.0091331158651,259.8138593352568,19/05/21 13:33:56
"Level 2","213",349.64917545327,259.77982824951596,19/05/21 13:33:56
"Level 2","213",349.64917545327,259.77982824951596,19/05/21 13:33:56
"Level 2","213",349.42729479002793,259.7588512273279,19/05/21 13:33:57
"Level 2","213",348.9434950872636,259.713111878296,19/05/21 13:33:57
"Level 2","213",348.9434950872636,259.713111878296,19/05/21 13:33:57
"Level 2","213",348.7716135215356,259.6786848819136,19/05/21 13:33:57
"Level 2","213",348.31019003110424,259.6532380072666,19/05/21 13:33:57
"Level 2","213",348.31019003110424,259.6532380072666,19/05/21 13:33:57
"Level 2","213",348.03132683105963,259.626873747086,19/05/21 13:33:57
"Level 2","213",348.03132683105963,259.626873747086,19/05/21 13:33:57
"Level 2","213",347.63612715694603,259.58951081418564,19/05/21 13:33:57
"Level 2","213",347.63612715694603,259.58951081418564,19/05/21 13:33:57
"Level 2","213",347.20567434729014,259.54881498243935,19/05/21 13:33:58
"Level 2","213",347.03871876843624,259.5330306827583,19/05/21 13:33:58
"Level 2","213",346.83901758056135,259.5141505505835,19/05/21 13:33:58
"Level 2","213",346.5809865129504,259.4897558000388,19/05/21 13:33:58
"Level 2","213",346.32739963658406,259.4657812118326,19/05/21 13:33:58
"Level 2","213",346.0474833557451,259.43931739138,19/05/21 13:33:58
"Level 2","213",346.0474833557451,259.43931739138,19/05/21 13:33:58
"Level 2","213",345.7564388845557,259.411801490532,19/05/21 13:33:58
"Level 2","213",345.2645614823959,259.3652984603529,19/05/21 13:33:58
"Level 2","213",345.00053492737067,259.34033688496334,19/05/21 13:33:58
"Level 2","213",344.77141432779354,259.31867538534976,19/05/21 13:33:59
"Level 2","213",344.56628295179127,259.2992818728057,19/05/21 13:33:59
"Level 2","213",344.56628295179127,259.2992818728057,19/05/21 13:33:59
"Level 2","213",344.1410550412014,259.2590800130082,19/05/21 13:33:59
"Level 2","213",344.1410550412014,259.2590800130082,19/05/21 13:33:59
"Level 2","213",343.69852171173034,259.2172420658179,19/05/21 13:33:59
"Level 2","213",343.46178952819935,259.1948609525023,19/05/21 13:33:59
"Level 2","213",343.46178952819935,259.1948609525023,19/05/21 13:33:59
"Level 2","S202",343.1847486810603,259.16818794199526,19/05/21 13:33:59
"Level 2","S202",343.34310690430965,259.1823703852231,19/05/21 13:33:59
"Level 2","S202",343.34310690430965,259.1823703852231,19/05/21 13:34:00
"Level 2","S202",343.72249980826587,259.21634852801236,19/05/21 13:34:00
"Level 2","S202",343.89452481981624,259.23175495850916,19/05/21 13:34:00
"Level 2","S202",343.89452481981624,259.23175495850916,19/05/21 13:34:00
"Level 2","S202",344.3445337799017,259.27205742211027,19/05/21 13:34:00
"Level 2","S202",344.3445337799017,259.27205742211027,19/05/21 13:34:00
"Level 2","S202",344.5523385458636,259.29066826046943,19/05/21 13:34:00
"Level 2","S202",345.1033930114491,259.3400202834542,19/05/21 13:34:00
"Level 2","S202",345.3331063182854,259.36059323423655,19/05/21 13:34:00
"Level 2","S202",345.53269576513725,259.3784683148025,19/05/21 13:34:00
"Level 2","S202",345.77311993602,259.4000005225034,19/05/21 13:34:01
"Level 2","S202",345.77311993602,259.4000005225034,19/05/21 13:34:01
"Level 2","S202",346.0598490783365,259.4256797685775,19/05/21 13:34:01
"Level 2","S202",346.5713615271194,259.4714904383132,19/05/21 13:34:01
"Level 2","S202",346.5713615271194,259.4714904383132,19/05/21 13:34:01
"Level 2","S202",347.08816419977103,259.51777489651494,19/05/21 13:34:01
"Level 2","S202",347.08816419977103,259.51777489651494,19/05/21 13:34:01
"Level 2","S202",347.4432544224771,259.5495765094717,19/05/21 13:34:01
"Level 2","S202",347.4432544224771,259.5495765094717,19/05/21 13:34:01
"Level 2","S202",347.5997667652208,259.5635936370315,19/05/21 13:34:01
"Level 2","S202",348.046731754013,259.60362348485575,19/05/21 13:34:02
"Level 2","S202",348.25930720578737,259.62266158224384,19/05/21 13:34:02
"Level 2","S202",348.4869142067512,259.64304589385836,19/05/21 13:34:02
"Level 2","S202",348.68355639255844,259.66065701994444,19/05/21 13:34:02
"Level 2","S202",348.9553380241221,259.68499757821127,19/05/21 13:34:02
"Level 2","S202",349.14709744905326,259.7021714079101,19/05/21 13:34:02
"Level 2","S202",349.32969339657234,259.71852456347216,19/05/21 13:34:02
"Level 2","S202",349.54541382511803,259.7378443226117,19/05/21 13:34:02
"Level 2","S202",349.54541382511803,259.7378443226117,19/05/21 13:34:02
"Level 2","S202",349.8186675601977,259.7623167213609,19/05/21 13:34:02
"Level 2","S202",350.21791339393127,259.79807287759144,19/05/21 13:34:03
"Level 2","S202",350.372381706872,259.81190694338125,19/05/21 13:34:03
"Level 2","S202",350.372381706872,259.81190694338125,19/05/21 13:34:03
"Level 2","S202",350.58820795336953,259.85510133518926,19/05/21 13:34:03
"Level 2","S202",351.1139087364474,259.87831754576797,19/05/21 13:34:03
"Level 2","S202",351.1139087364474,259.87831754576797,19/05/21 13:34:03
"Level 2","S202",351.3397954407338,259.8985477889075,19/05/21 13:34:03
"Level 2","S202",351.624681749772,259.92406199222086,19/05/21 13:34:03
"Level 2","S202",351.7954807215856,259.93935861952207,19/05/21 13:34:03
"Level 2","S202",352.0247423044748,259.9598911142479,19/05/21 13:34:04
"Level 2","S202",352.1882161121327,259.9745317053633,19/05/21 13:34:04
"Level 2","S202",352.1882161121327,259.99778302976233,19/05/21 13:34:04
"Level 2","S202",352.44783558395875,259.99778302976233,19/05/21 13:34:04
"Level 2","S202",352.83763601431207,260.03269326277865,19/05/21 13:34:04
"Level 2","S202",352.83763601431207,260.03269326277865,19/05/21 13:34:04
"Level 2","S202",353.3307461037611,260.07685583106974,19/05/21 13:34:04
"Level 2","S202",353.59034692047254,260.1001054847307,19/05/21 13:34:04
"Level 2","S202",353.59034692047254,260.1001054847307,19/05/21 13:34:04
"Level 2","S202",353.805352501243,260.11936122264177,19/05/21 13:34:04
"Level 2","S202",354.0008997434851,260.1368742864067,19/05/21 13:34:05
"Level 2","S202",354.56718716377435,260.18759056134405,19/05/21 13:34:05
"Level 2","S202",354.84068524565225,260.21208484360847,19/05/21 13:34:05
"Level 2","S202",355.0407079351947,260.2299987250635,19/05/21 13:34:05
"Level 2","S202",355.0407079351947,260.2299987250635,19/05/21 13:34:05
"Level 2","S202",355.56027315082724,260.27653059453445,19/05/21 13:34:05
"Level 2","S202",355.76918839027945,260.2952408860632,19/05/21 13:34:05
"Level 2","S202",355.9609835273695,260.3124179141161,19/05/21 13:34:05
"Level 2","S202",356.18671199675737,260.3326339858572,19/05/21 13:34:05
"Level 2","S202",356.42502358095817,260.3539769918857,19/05/21 13:34:05
"Level 2","S202",356.6047373750883,260.3700720239606,19/05/21 13:34:06
"Level 2","S202",356.6047373750883,260.3700720239606,19/05/21 13:34:06
"Level 2","S202",356.7693889062412,260.38481809110533,19/05/21 13:34:06
"Level 2","S202",356.97207590605024,260.4029705861816,19/05/21 13:34:06
"Level 2","S202",357.41027610028954,260.4422154656057,19/05/21 13:34:06
"Level 2","S202",357.41027610028954,260.4422154656057,19/05/21 13:34:06
"Level 2","S202",357.41027610028954,260.4422154656057,19/05/21 13:34:06
"Level 2","S202",357.7021585597907,260.4683562388864,19/05/21 13:34:06
"Level 2","S202",357.98962594929424,260.49410160182265,19/05/21 13:34:06
"Level 2","S202",358.27224935205624,260.51941314095393,19/05/21 13:34:06
"Level 2","S202",358.7630903947049,260.5633724951222,19/05/21 13:34:07
"Level 2","S202",358.7630903947049,260.5633724951222,19/05/21 13:34:07
"Level 2","S202",359.20309637252063,260.6027790991637,19/05/21 13:34:07
"Level 2","S202",359.20309637252063,260.6027790991637,19/05/21 13:34:07
"Level 2","S202",359.4719158770212,260.62685437156125,19/05/21 13:34:07
"Level 2","S202",359.9574628508325,260.6703395929109,19/05/21 13:34:07
"Level 2","S202",360.11006874049235,260.68400686147413,19/05/21 13:34:07
"Level 2","S202",360.29161605394677,260.700266102159,19/05/21 13:34:07
"Level 2","S202",360.4653743659593,260.71582776573996,19/05/21 13:34:07
"Level 2","S202",360.7118233042709,260.7378995470751,19/05/21 13:34:07
"Level 2","S202",360.9076087085541,260.75543394045303,19/05/21 13:34:08
"Level 2","S202",361.10732428299195,260.7733203169106,19/05/21 13:34:08
"Level 2","S202",361.10732428299195,260.7733203169106,19/05/21 13:34:08
"Level 2","S202",361.59247601946754,260.81677014110215,19/05/21 13:34:08
"Level 2","S202",361.59247601946754,260.81677014110215,19/05/21 13:34:08
"Level 2","S202",362.01803865634105,260.8548832104049,19/05/21 13:34:08
"Level 2","S202",362.01803865634105,260.8548832104049,19/05/21 13:34:08
"Level 2","S202",362.45566084003116,260.8940763236395,19/05/21 13:34:08
"Level 2","S202",362.45566084003116,260.8940763236395,19/05/21 13:34:08
"Level 2","S202",362.8841894822462,260.9324550261472,19/05/21 13:34:08
"Level 2","S202",363.16990045428264,260.9580430856577,19/05/21 13:34:09
"Level 2","S202",363.4150151407556,260.97999537240287,19/05/21 13:34:09
"Level 2","S202",363.4150151407556,260.97999537240287,19/05/21 13:34:09
"Level 2","S202",363.66071190027293,261.0019997891715,19/05/21 13:34:09
"Level 2","S202",363.66071190027293,261.0019997891715,19/05/21 13:34:09
"Level 2","S202",364.1965887714266,261.04999251822795,19/05/21 13:34:09
"Level 2","S202",364.1965887714266,261.04999251822795,19/05/21 13:34:09
"Level 2","S202",364.58738000107314,261.0849914864829,19/05/21 13:34:09
"Level 2","S202",364.8191217970907,261.10574610722887,19/05/21 13:34:09
"Level 2","S202",365.0961787506635,261.13055911936243,19/05/21 13:34:09
"Level 2","S202",365.2986281513303,261.1486903352384,19/05/21 13:34:10
"Level 2","S202",365.2986281513303,261.1486903352384,19/05/21 13:34:10
"Level 2","S202",365.4810019771454,261.16502359774796,19/05/21 13:34:10
"Level 2","S202",365.8348578531473,261.1967146635434,19/05/21 13:34:10
"Level 2","S202",366.0017151971527,261.21165828162617,19/05/21 13:34:10
"Level 2","S202",366.2813749231353,261.2367043960968,19/05/21 13:34:10
"Level 2","S202",366.2813749231353,261.2367043960968,19/05/21 13:34:10
"Level 2","S202",366.47600643245886,261.2541354475111,19/05/21 13:34:10
"Level 2","S202",366.9296129408638,261.2947601048307,19/05/21 13:34:10
"Level 2","S202",366.9296129408638,261.2947601048307,19/05/21 13:34:10
"Level 2","S202",367.4624360673801,261.34247934281694,19/05/21 13:34:11
"Level 2","S202",367.4624360673801,261.34247934281694,19/05/21 13:34:11
"Level 2","S202",367.66969525029606,261.3610413191693,19/05/21 13:34:11
"Level 2","S202",367.95212294119176,261.38633533049324,19/05/21 13:34:11
"Level 2","S202",368.4181925693224,261.42807617543053,19/05/21 13:34:11
"Level 2","S202",368.4181925693224,261.42807617543053,19/05/21 13:34:11
"Level 2","S202",368.6848329977113,261.4519562914124,19/05/21 13:34:11
"Level 2","S202",368.97542969598504,261.4779819128857,19/05/21 13:34:11
"Level 2","S202",369.4356523375478,261.51919910610883,19/05/21 13:34:11
"Level 2","S202",369.716496859001,261.54435132996963,19/05/21 13:34:11
"Level 2","S202",369.9814748467656,261.56808255902104,19/05/21 13:34:12
"Level 2","S202",369.9814748467656,261.56808255902104,19/05/21 13:34:12
"Level 2","S202",370.21218049329315,261.5887443829989,19/05/21 13:34:12
"Level 2","S202",370.55960143232465,261.6198591406849,19/05/21 13:34:12
"Level 2","S202",370.7966545700601,261.6410894411956,19/05/21 13:34:12
"Level 2","S202",370.7966545700601,261.6410894411956,19/05/21 13:34:12
"Level 2","S202",370.9669394825468,261.6563400297306,19/05/21 13:34:12
"Level 2","S202",371.25687668461387,261.68230658722024,19/05/21 13:34:12
"Level 2","S202",371.7607661814636,261.72743455112106,19/05/21 13:34:12
"Level 2","S202",372.03279029163787,261.7517968255896,19/05/21 13:34:12
"Level 2","S202",372.21481173150056,261.7680985286786,19/05/21 13:34:13
"Level 2","S202",372.21481173150056,261.7680985286786,19/05/21 13:34:13
"Level 2","S202",372.70630053665667,261.8121158959692,19/05/21 13:34:13
"Level 2","S202",372.9633656127359,261.83513845060867,19/05/21 13:34:13
"Level 2","S202",373.14492227796364,261.8513985288313,19/05/21 13:34:13
"Level 2","S202",373.32669156023076,261.8676776488759,19/05/21 13:34:13
"Level 2","S202",373.32669156023076,261.8676776488759,19/05/21 13:34:13
"Level 2","S202",373.53682211991566,261.8864967835695,19/05/21 13:34:13
"Level 2","S202",374.044274188707,261.9319438087307,19/05/21 13:34:13
"Level 2","S202",374.044274188707,261.9319438087307,19/05/21 13:34:13
"Level 2","S202",374.38515118846885,261.9624724961434,19/05/21 13:34:14
"Level 2","S202",374.38515118846885,261.98836702726504,19/05/21 13:34:14
"Level 2","S202",374.67428415903106,261.98836702726504,19/05/21 13:34:14
"Level 2","S202",374.84406481636194,262.003572455088,19/05/21 13:34:14
"Level 2","S202",375.0458658802193,262.0216456064075,19/05/21 13:34:14
"Level 2","S202",375.0458658802193,262.0216456064075,19/05/21 13:34:14
"Level 2","S202",375.2672565218811,262.0414731855639,19/05/21 13:34:14
"Level 2","S202",375.4324078137704,262.0562640109039,19/05/21 13:34:14
"Level 2","S202",375.8151586744384,262.0905428897676,19/05/21 13:34:14
"Level 2","S202",375.8151586744384,262.0905428897676,19/05/21 13:34:14
"Level 2","S202",376.08530255874365,262.1147367726232,19/05/21 13:34:15
"Level 2","S202",376.4960557000448,262.1515235146543,19/05/21 13:34:15
"Level 2","S202",376.4960557000448,262.1515235146543,19/05/21 13:34:15
"Level 2","S202",376.8209121301357,262.180617411911,19/05/21 13:34:15
"Level 2","S202",376.8209121301357,262.180617411911,19/05/21 13:34:15
"Level 2","S202",377.27277366359914,262.2210857905888,19/05/21 13:34:15
"Level 2","S202",377.54639504293584,262.2455911152808,19/05/21 13:34:15
"Level 2","S202",377.8011546075759,262.2684071900518,19/05/21 13:34:15
"Level 2","S202",378.0812548147695,262.293492753688,19/05/21 13:34:15
"Level 2","S202",378.28801308011253,262.3120098682397,19/05/21 13:34:15
"Level 2","S202",378.4457146978273,262.3261335063704,19/05/21 13:34:16
"Level 2","S102",378.69234229553933,262.4379356195517,19/05/21 13:34:16
"Level 2","S102",378.86730625623306,262.57695040181824,19/05/21 13:34:16
"Level 2","S102",379.0208745809834,262.6989656279457,19/05/21 13:34:16
"Level 2","S102",379.2031406896005,262.8437822136215,19/05/21 13:34:16
"Level 2","S102",379.2031406896005,262.8437822136215,19/05/21 13:34:16
"Level 2","S102",379.4678769499525,263.0541241231495,19/05/21 13:34:16
"Level 2","S102",379.702159327862,263.2402693934374,19/05/21 13:34:16
"Level 2","S102",379.9114334714707,263.4065447760501,19/05/21 13:34:16
"Level 2","S102",379.9114334714707,263.55236227337775,19/05/21 13:34:16
"Level 2","S102",380.3054929249287,263.71963833489133,19/05/21 13:34:17
"Level 2","S102",380.3054929249287,263.71963833489133,19/05/21 13:34:17
"Level 2","S102",380.48391748354265,263.86140267920763,19/05/21 13:34:17
"Level 2","S102",380.8243185779554,264.1318628576094,19/05/21 13:34:17
"Level 2","S102",380.9439965305856,264.22695103726096,19/05/21 13:34:17
"Level 2","S102",381.1232036693503,264.3693371679659,19/05/21 13:34:17
"Level 2","S102",381.1232036693503,264.3693371679659,19/05/21 13:34:17
"Level 2","S102",381.51558390840523,264.68109653419,19/05/21 13:34:17
"Level 2","S102",381.51558390840523,264.68109653419,19/05/21 13:34:17
"Level 2","S102",381.7025580055997,264.8296537759667,19/05/21 13:34:17
"Level 1","121",381.65971335446596,264.78931474412474,19/05/21 13:34:18
"Level 1","121",381.52851380440575,264.6802614688881,19/05/21 13:34:18
"Level 1","121",381.33384693360495,264.51845405543924,19/05/21 13:34:18
"Level 1","121",381.33384693360495,264.51845405543924,19/05/21 13:34:18
"Level 1","121",381.1239493328878,264.24264483851056,19/05/21 13:34:18
"Level 1","121",381.0020270493788,264.24264483851056,19/05/21 13:34:18
"Level 1","121",380.65103626648323,263.95090074003565,19/05/21 13:34:18
"Level 1","121",380.52551802181216,263.84656977489857,19/05/21 13:34:18
"Level 1","121",380.52551802181216,263.84656977489857,19/05/21 13:34:18
"Level 1","121",380.2520028732938,263.61922354727,19/05/21 13:34:18
"Level 1","121",380.03090401769725,263.4354458259073,19/05/21 13:34:19
"Level 1","121",379.8776438335473,263.30805571643475,19/05/21 13:34:19
"Level 1","121",379.67778455817626,263.1419323680267,19/05/21 13:34:19
"Level 1","121",379.5034539791194,262.99702851270615,19/05/21 13:34:19
"Level 1","121",379.30169330117576,262.82932471544757,19/05/21 13:34:19
"Level 1","121",379.30169330117576,262.82932471544757,19/05/21 13:34:19
"Level 1","121",378.95281608328037,262.5393374155713,19/05/21 13:34:19
"Level 1","121",378.95281608328037,262.5393374155713,19/05/21 13:34:19
"Level 1","121",378.8177595701012,262.42707822643945,19/05/21 13:34:19
"Level 1","121",378.6169292843641,262.2601477726667,19/05/21 13:34:19
"Level 1","121",378.45509966778855,262.2051115923788,19/05/21 13:34:20
"Level 1","121",378.2859794247701,262.1867489520081,19/05/21 13:34:20
"Level 1","121",377.9242286101445,262.1474709803459,19/05/21 13:34:20
"Level 1","121",377.7334578352482,262.12675758099084,19/05/21 13:34:20
"Level 1","121",377.5355711661855,262.10527155617615,19/05/21 13:34:20
"Level 1","121",377.5355711661855,262.10527155617615,19/05/21 13:34:20
"Level 1","121",377.3375774930908,262.0837739131393,19/05/21 13:34:20
"Level 1","121",377.03946089817504,262.0514051811455,19/05/21 13:34:20
"Level 1","121",376.5881227623525,262.0024000489048,19/05/21 13:34:20
"Level 1","121",376.5881227623525,262.0024000489048,19/05/21 13:34:20
"Level 1","121",376.0553812499875,261.9445563477162,19/05/21 13:34:21
"Level 1","121",376.0553812499875,261.9445563477162,19/05/21 13:34:21
"Level 1","121",376.0553812499875,261.9445563477162,19/05/21 13:34:21
"Level 1","121",375.76113200595796,261.91260752272024,19/05/21 13:34:21
"Level 1","121",375.3165348648094,261.8643343103179,19/05/21 13:34:21
"Level 1","121",375.13359756909165,261.8444714499547,19/05/21 13:34:21
"Level 1","121",374.84283024568504,261.81290068293134,19/05/21 13:34:21
"Level 1","121",374.647250042012,261.79166508818776,19/05/21 13:34:21
"Level 1","121",374.3793888291562,261.7625814076469,19/05/21 13:34:21
"Level 1","121",374.2209449269602,261.7453779768628,19/05/21 13:34:21
"Level 1","121",374.2209449269602,261.7453779768628,19/05/21 13:34:22
"Level 1","121",373.9824962238968,261.71948783087515,19/05/21 13:34:22
"Level 1","121",373.5490746017143,261.6724280275365,19/05/21 13:34:22
"Level 1","121",373.3858047918661,261.65470061213,19/05/21 13:34:22
"Level 1","121",373.23478472408596,261.6383032421646,19/05/21 13:34:22
"Level 1","121",373.23478472408596,261.6383032421646,19/05/21 13:34:22
"Level 1","121",372.7744541071451,261.5883217294867,19/05/21 13:34:22
"Level 1","121",372.5413253996428,261.56300921491396,19/05/21 13:34:22
"Level 1","121",372.38242341596316,261.5457560468223,19/05/21 13:34:22
"Level 1","121",372.21347932521024,261.52741253261087,19/05/21 13:34:22
"Level 1","121",372.04187194168867,261.50877984493064,19/05/21 13:34:23
"Level 1","121",371.77305728289923,261.4795926416862,19/05/21 13:34:23
"Level 1","121",371.49785905437454,261.4497123268826,19/05/21 13:34:23
"Level 1","121",371.49785905437454,261.4497123268826,19/05/21 13:34:23
"Level 1","121",371.04940760476063,261.40102062359495,19/05/21 13:34:23
"Level 1","121",371.04940760476063,261.40102062359495,19/05/21 13:34:23
"Level 1","121",370.79218364508193,261.3517827617845,19/05/21 13:34:23
"Level 1","121",370.59592602547923,261.3327134066311,19/05/21 13:34:23
"Level 1","121",370.24791355141133,261.3139964637531,19/05/21 13:34:23
"Level 1","121",370.24791355141133,261.3139964637531,19/05/21 13:34:24
"Level 1","121",369.990892641965,261.28608979543424,19/05/21 13:34:24
"Level 1","121",369.73714540579243,261.2585385741272,19/05/21 13:34:24
"Level 1","121",369.5136204042938,261.2342688052153,19/05/21 13:34:24
"Level 1","121",369.3068119131337,261.21181407193797,19/05/21 13:34:24
"Level 1","121",368.95084262229904,261.17316384323703,19/05/21 13:34:24
"Level 1","121",368.65777442695634,261.1413432534654,19/05/21 13:34:24
"Level 1","121",368.37554620626383,261.1106996402199,19/05/21 13:34:24
"Level 1","121",368.2053844238327,261.0922239121825,19/05/21 13:34:24
"Level 1","121",367.9979830614518,261.06970480647504,19/05/21 13:34:24
"Level 1","121",367.76286322384357,261.0441761001241,19/05/21 13:34:25
"Level 1","121",367.76286322384357,261.0441761001241,19/05/21 13:34:25
"Level 1","121",367.31664937135736,260.995727349369,19/05/21 13:34:25
"Level 1","121",367.06352710548066,260.96824398572693,19/05/21 13:34:25
"Level 1","121",366.8605450290359,260.94620471470336,19/05/21 13:34:25
"Level 1","121",366.8605450290359,260.94620471470336,19/05/21 13:34:25
"Level 1","121",366.6593302033179,260.9243573272116,19/05/21 13:34:25
"Level 1","121",366.2347399096783,260.8782564067786,19/05/21 13:34:25
"Level 1","121",366.0779985869331,260.8612378376858,19/05/21 13:34:25
"Level 1","121",365.85295849320863,260.8368035639625,19/05/21 13:34:25
"Level 1","121",365.85295849320863,260.8368035639625,19/05/21 13:34:26
"Level 1","121",365.40916697380203,260.78861782389384,19/05/21 13:34:26
"Level 1","121",365.129522662787,260.75825476490553,19/05/21 13:34:26
"Level 1","121",365.129522662787,260.75825476490553,19/05/21 13:34:26
"Level 1","121",364.731290408466,260.7150157324893,19/05/21 13:34:26
"Level 1","121",364.4865659717385,260.6884441835053,19/05/21 13:34:26
"Level 1","121",364.4865659717385,260.6716807458,19/05/21 13:34:26
"Level 1","121",364.1663148440593,260.6536721409577,19/05/21 13:34:26
"Level 1","121",363.9860474919333,260.6340991761926,19/05/21 13:34:26
"Level 1","121",363.9860474919333,260.6340991761926,19/05/21 13:34:26
"Level 1","121",363.7437773539549,260.607794108645,19/05/21 13:34:27
"Level 1","153",363.62131572073696,260.30875105702717,19/05/21 13:34:27
"Level 1","153",363.62131572073696,260.30875105702717,19/05/21 13:34:27
"Level 1","153",363.65645237511035,260.13348943394357,19/05/21 13:34:27
"Level 1","153",363.6887144081619,259.9725664212826,19/05/21 13:34:27
"Level 1","153",363.7581103397023,259.62641953239796,19/05/21 13:34:27
"Level 1","153",363.80790418151696,259.3780478620828,19/05/21 13:34:27
"Level 1","153",363.86312533461467,259.1026047644674,19/05/21 13:34:27
"Level 1","153",363.9148025350857,258.84483890165285,19/05/21 13:34:27
"Level 1","153",363.9148025350857,258.84483890165285,19/05/21 13:34:27
"Level 1","153",364.0121161132133,258.359438798687,19/05/21 13:34:28
"Level 1","153",364.052779991451,258.15660738437316,19/05/21 13:34:28
"Level 1","153",364.052779991451,258.15660738437316,19/05/21 13:34:28
"Level 1","153",364.13967581903495,257.7231710184714,19/05/21 13:34:28
"Level 1","153",364.19635655573313,257.44044751822764,19/05/21 13:34:28
"Level 1","153",364.24990026001757,257.17337153486653,19/05/21 13:34:28
"Level 1","153",364.24990026001757,257.17337153486653,19/05/21 13:34:28
"Level 1","153",364.28226242123105,257.01194908295935,19/05/21 13:34:28
"Level 1","153",364.3228668257273,256.8094143236525,19/05/21 13:34:28
"Level 1","158",364.33608333333336,256.5712625097783,19/05/21 13:34:28
"Level 1","158",364.33608333333336,256.320780241878,19/05/21 13:34:29
"Level 1","158",364.33608333333336,255.92270177673853,19/05/21 13:34:29
"Level 1","158",364.33608333333336,255.92270177673853,19/05/21 13:34:29
"Level 1","158",364.33608333333336,255.38366445085194,19/05/21 13:34:29
"Level 1","158",364.33608333333336,255.15571916087623,19/05/21 13:34:29
"Level 1","158",364.33608333333336,254.88786065486283,19/05/21 13:34:29
"Level 1","158",364.33608333333336,254.88786065486283,19/05/21 13:34:29
"Level 1","158",364.33608333333336,254.51485554173638,19/05/21 13:34:29
"Level 1","158",364.33608333333336,254.51485554173638,19/05/21 13:34:29
"Level 1","158",364.33608333333336,254.14151541500664,19/05/21 13:34:29
"Level 1","158",364.33608333333336,254.14151541500664,19/05/21 13:34:30
"Level 1","158",364.33608333333336,253.6934940196381,19/05/21 13:34:30
"Level 1","158",364.33608333333336,253.51132310651306,19/05/21 13:34:30
"Level 1","158",364.33608333333336,253.51132310651306,19/05/21 13:34:30
"Level 1","158",364.33608333333336,253.07376465331185,19/05/21 13:34:30
"Level 1","158",364.33608333333336,253.07376465331185,19/05/21 13:34:30
"Level 1","158",364.33608333333336,252.83839569322768,19/05/21 13:34:30
"Level 1","158",364.33608333333336,252.59917784083947,19/05/21 13:34:30
"Level 1","158",364.33608333333336,252.41746201783823,19/05/21 13:34:30
"Level 1","158",364.33608333333336,252.22424486517485,19/05/21 13:34:30
"Level 1","158",364.33608333333336,251.97472616605455,19/05/21 13:34:31
"Level 1","158",364.33608333333336,251.80629618034936,19/05/21 13:34:31
"Level 1","158",364.33608333333336,251.80629618034936,19/05/21 13:34:31
"Level 1","158",364.33608333333336,251.35880199823356,19/05/21 13:34:31
"Level 1","158",364.33608333333336,251.09968345427887,19/05/21 13:34:31
"Level 1","154",364.29644663443645,250.9886566666484,19/05/21 13:34:31
"Level 1","154",364.12841742789874,251.08231143210628,19/05/21 13:34:31
"Level 1","154",364.12841742789874,251.08231143210628,19/05/21 13:34:31
"Level 1","154",363.7364526124041,251.30078162320757,19/05/21 13:34:31
"Level 1","154",363.5796791429506,251.38816275660824,19/05/21 13:34:31
"Level 1","154",363.3384219139814,251.5226327672671,19/05/21 13:34:32
"Level 1","154",363.1026163002743,251.65406420053066,19/05/21 13:34:32
"Level 1","154",362.9187867433684,251.75652563798548,19/05/21 13:34:32
"Level 1","154",362.9187867433684,251.75652563798548,19/05/21 13:34:32
"Level 1","154",362.53513838893815,251.97036046701803,19/05/21 13:34:32
